0,1,2,3,4,5,6
1.5117406845092773,1.0060418844223022,4.501722812652588,0.7891836762428284,1.4860484600067139,0.9603903889656067,-9.2053804397583
1.692697286605835,0.9282071590423584,4.2800421714782715,1.0834800004959106,1.2970468997955322,0.7575265765190125,-16.248628616333008
1.689104676246643,0.8872581720352173,4.482593536376953,1.0753906965255737,1.4522759914398193,0.661074697971344,-17.279563903808594
1.6764177083969116,0.9922752380371094,5.3768744468688965,0.9744757413864136,1.5513542890548706,0.9411222338676453,-16.61107635498047
1.5540305376052856,0.9703826308250427,4.272262096405029,0.8530824780464172,1.2042030096054077,1.3498228788375854,-4.098552703857422
1.7395212650299072,0.9469100832939148,5.430488586425781,1.0329710245132446,1.4414891004562378,0.679205596446991,-19.927425384521484
1.7210248708724976,0.8985145092010498,5.351964950561523,0.9266107678413391,2.025167465209961,0.4888574182987213,-20.272966384887695
1.4415669441223145,1.0057095289230347,4.682064533233643,0.6859171986579895,1.2413148880004883,0.8001758456230164,-8.649748802185059
1.5489745140075684,0.9737877249717712,4.233830451965332,0.8388433456420898,1.501141905784607,0.9320310354232788,-9.929675102233887
1.5750283002853394,1.015993595123291,5.507186412811279,0.8249889612197876,1.56966233253479,0.9764946103096008,-13.850300788879395
1.6922446489334106,0.9311844110488892,4.922262668609619,1.11996328830719,1.0035531520843506,0.8832458853721619,-17.504810333251953
1.4879015684127808,0.988495409488678,4.855910778045654,0.7673400044441223,1.4812783002853394,0.7777569890022278,-12.171142578125
1.5825574398040771,0.951924741268158,4.295584678649902,0.8340668082237244,1.6748418807983398,1.4566421508789062,-8.500271797180176
1.526625633239746,0.9089086651802063,5.089865684509277,0.6947247982025146,1.0690957307815552,1.7799171209335327,1.2382047176361084
1.5473335981369019,0.9032520651817322,5.448497772216797,0.6760488152503967,1.116260051727295,1.8956372737884521,1.6924582719802856
1.7424962520599365,0.9768899083137512,5.518662452697754,1.0792194604873657,1.4759808778762817,0.7319610714912415,-20.09546661376953
1.6447006464004517,0.9271749258041382,4.457276821136475,1.0349507331848145,1.3553236722946167,0.7742548584938049,-15.80005168914795
1.578629970550537,0.9871219396591187,5.082516670227051,0.8636468648910522,1.5465787649154663,0.9566627144813538,-12.989562034606934
1.7521734237670898,0.8842170238494873,4.551127910614014,1.1238881349563599,1.329840064048767,0.7058952450752258,-18.300657272338867
1.758410096168518,0.9230457544326782,4.1509504318237305,1.1844511032104492,1.1819921731948853,0.8018934726715088,-16.829544067382812
1.5777992010116577,0.9718971848487854,4.307743072509766,0.870145857334137,1.5571930408477783,1.010782241821289,-10.596588134765625
1.65578293800354,0.8476161360740662,4.9319634437561035,0.8305056691169739,2.1737520694732666,0.45452743768692017,-19.142724990844727
1.654475450515747,0.8954648375511169,4.3108720779418945,0.9789801239967346,1.6277066469192505,0.5813899636268616,-16.718950271606445
1.4814167022705078,1.0076963901519775,5.113357067108154,0.6671810746192932,1.2639403343200684,0.827290952205658,-10.237523078918457
1.6695985794067383,0.9507119655609131,4.979080677032471,1.055113673210144,1.1328343152999878,0.8872900605201721,-16.88532066345215
1.6673663854599,0.8491612076759338,4.481930732727051,0.9383445382118225,1.9010263681411743,0.5308234691619873,-18.10565757751465
1.7117350101470947,0.8537724614143372,3.937366008758545,0.9424961805343628,1.7840410470962524,0.5684947371482849,-16.67534828186035
1.551051378250122,0.9897551536560059,4.328150749206543,0.8247542381286621,1.5690139532089233,0.9849876761436462,-9.719992637634277
1.5649570226669312,0.9623555541038513,4.430333614349365,0.8772401809692383,1.5068532228469849,0.9532760381698608,-11.272873878479004
1.784391164779663,0.900568962097168,3.935760021209717,1.0497713088989258,1.6299502849578857,0.6590490937232971,-16.961151123046875
1.5265694856643677,0.9714752435684204,4.355658054351807,0.8072723150253296,1.1473888158798218,1.1557164192199707,-4.500672340393066
1.5850752592086792,0.9955067038536072,4.787240505218506,0.8417821526527405,1.583982229232788,0.8301748633384705,-13.206345558166504
1.6477504968643188,0.9759669899940491,5.422615051269531,0.9807877540588379,1.2408579587936401,0.8688297867774963,-17.13159942626953
1.6145825386047363,0.9562892913818359,4.983854293823242,0.9638684988021851,1.2449203729629517,0.8490585684776306,-15.511561393737793
1.5621683597564697,0.9676063060760498,4.805602073669434,0.880490779876709,1.4506434202194214,0.8833573460578918,-13.15444278717041
1.5109875202178955,1.0026847124099731,4.842991352081299,0.761652410030365,1.3906248807907104,0.8978961110115051,-10.128094673156738
1.616382360458374,0.9567850232124329,5.009639739990234,0.9539759159088135,1.315266728401184,0.7771710753440857,-16.065122604370117
1.7171759605407715,0.8593751788139343,4.334572792053223,0.8782922029495239,2.15647292137146,0.5081581473350525,-18.242307662963867
1.6866165399551392,0.9109441637992859,5.054686546325684,0.9738636016845703,1.7675763368606567,0.5665462613105774,-18.785001754760742
1.712058186531067,0.8948553204536438,4.614066123962402,1.1006518602371216,1.38521409034729,0.7264177799224854,-17.92201042175293
1.386396884918213,1.0471165180206299,5.448757648468018,0.46937599778175354,0.8545699715614319,0.5969151854515076,-7.066895484924316
1.6551971435546875,0.9705267548561096,5.185552597045898,0.9346795678138733,1.504219889640808,0.6449141502380371,-17.711299896240234
