0,1,2,3,4,5,6,7
1.445434808731079,1.4098759889602661,0.3740263283252716,2.039057731628418,0.49811699986457825,0.7226780652999878,0.2231154590845108,7.784307956695557
1.4382766485214233,1.3856734037399292,0.44990378618240356,2.093526601791382,0.4549104869365692,0.7352005243301392,0.22210688889026642,7.907317638397217
1.4481587409973145,1.4213250875473022,0.4978538751602173,1.6513996124267578,0.47055020928382874,0.7877423763275146,0.26849400997161865,6.682499408721924
1.4669015407562256,1.4330800771713257,0.33943063020706177,1.7676632404327393,0.42254501581192017,0.5704111456871033,0.08179701864719391,8.803622245788574
1.440449833869934,1.4126112461090088,0.554833710193634,1.642991065979004,0.43574610352516174,0.7694474458694458,0.2680757939815521,6.467320442199707
1.4638538360595703,1.4107691049575806,0.502862811088562,1.8734385967254639,0.46866920590400696,0.7880457639694214,0.2992851138114929,6.848519802093506
1.4625141620635986,1.4068251848220825,0.5137001872062683,1.8391172885894775,0.45373067259788513,0.7838104963302612,0.24800647795200348,7.24149227142334
1.4540551900863647,1.411264181137085,0.4903886914253235,1.6390109062194824,0.49297159910202026,0.8151061534881592,0.2770128548145294,6.318332195281982
1.4603006839752197,1.4172595739364624,0.28119319677352905,2.0639822483062744,0.4395485818386078,0.5970278978347778,0.11795111745595932,9.071643829345703
1.468080997467041,1.390217661857605,0.49585312604904175,1.9679105281829834,0.4772639870643616,0.8070577383041382,0.29657644033432007,7.115140438079834
1.4629976749420166,1.388670802116394,0.42259109020233154,2.1697640419006348,0.44982829689979553,0.7643011808395386,0.2671894431114197,7.744125843048096
1.4482872486114502,1.4211803674697876,0.532154381275177,1.6568694114685059,0.4280473291873932,0.7863012552261353,0.2569190561771393,6.720095634460449
1.4458997249603271,1.422256350517273,0.5267215967178345,1.6892130374908447,0.47281190752983093,0.7723833322525024,0.28786343336105347,6.483501434326172
1.433687448501587,1.4573944807052612,0.5273715853691101,1.459874153137207,0.47671446204185486,0.7835725545883179,0.27516651153564453,6.025834560394287
1.4287364482879639,1.37977135181427,0.45215678215026855,1.663532018661499,0.40174853801727295,0.60081946849823,0.1204032301902771,8.019794464111328
1.4327583312988281,1.448053240776062,0.5423259139060974,1.4651532173156738,0.45967739820480347,0.7717360258102417,0.24924235045909882,6.167973041534424
1.40085768699646,1.4457212686538696,0.5196986794471741,1.3738348484039307,0.4492914080619812,0.7838947176933289,0.2588516175746918,5.79705286026001
1.4559948444366455,1.3945561647415161,0.4982095956802368,1.9538171291351318,0.42464110255241394,0.7569584846496582,0.23331007361412048,7.673608303070068
1.452301263809204,1.4121689796447754,0.3939570188522339,1.8016607761383057,0.4182927906513214,0.6151735186576843,0.12269041687250137,8.434550285339355
1.4414390325546265,1.4153776168823242,0.2833424210548401,1.8366334438323975,0.4021042585372925,0.48163148760795593,0.026312345638871193,9.250901222229004
1.4645761251449585,1.448992133140564,0.23916023969650269,1.7970290184020996,0.4077828824520111,0.44598591327667236,-0.003787091001868248,9.640448570251465
1.4512280225753784,1.3989121913909912,0.5401455163955688,1.8428425788879395,0.44617322087287903,0.765527606010437,0.2632719874382019,7.006666660308838
1.4575603008270264,1.4036980867385864,0.4550289511680603,1.7678239345550537,0.4195671081542969,0.640045166015625,0.11220913380384445,8.175796508789062
1.426916241645813,1.4015148878097534,0.3457062542438507,1.953181266784668,0.4675089120864868,0.6511391401290894,0.17863024771213531,8.065316200256348
1.4230077266693115,1.454396367073059,0.5345746874809265,1.398550271987915,0.4607044756412506,0.7754068374633789,0.27197059988975525,5.91095495223999
1.4644581079483032,1.4257718324661255,0.2873782515525818,2.145317554473877,0.4996810853481293,0.6763213872909546,0.17986072599887848,8.555031776428223
1.432154655456543,1.3710883855819702,0.4416337013244629,2.1765716075897217,0.4454752504825592,0.7243908643722534,0.2161019891500473,7.948693752288818
1.453629732131958,1.3913568258285522,0.47581958770751953,1.880293369293213,0.4497736990451813,0.6419087052345276,0.13313965499401093,8.163049697875977
1.4615721702575684,1.3928931951522827,0.41326743364334106,1.9484670162200928,0.4903978407382965,0.7706658840179443,0.2570205628871918,7.433244705200195
1.454378366470337,1.4099829196929932,0.4474988579750061,1.6842596530914307,0.39673569798469543,0.576168954372406,0.08747914433479309,8.269698143005371
1.438894510269165,1.4144439697265625,0.5073713064193726,1.7752904891967773,0.44678327441215515,0.7659361362457275,0.25047266483306885,7.125772953033447
1.4464960098266602,1.4254828691482544,0.5398309826850891,1.6237068176269531,0.48017746210098267,0.8106808662414551,0.2947850227355957,6.10336971282959
1.4211570024490356,1.4407728910446167,0.5410810112953186,1.4546875953674316,0.4726448357105255,0.784328281879425,0.2923614978790283,5.895979881286621
1.4129902124404907,1.4362741708755493,0.528620183467865,1.443833827972412,0.48887598514556885,0.7971697449684143,0.29028037190437317,5.745310306549072
1.463240146636963,1.4109808206558228,0.524562418460846,1.7307872772216797,0.3930714428424835,0.6413646936416626,0.14460214972496033,7.911849498748779
1.4354918003082275,1.4562599658966064,0.5422391295433044,1.4429380893707275,0.42639851570129395,0.7680438756942749,0.2476637065410614,6.22129487991333
1.419907808303833,1.4075486660003662,0.3313915729522705,1.6923902034759521,0.4348338842391968,0.5566338300704956,0.06825054436922073,8.47953987121582
1.43871009349823,1.3982077836990356,0.5097866058349609,1.6993443965911865,0.4606131315231323,0.8040494918823242,0.27778059244155884,6.429895401000977
1.4390857219696045,1.4089924097061157,0.49647849798202515,1.564831018447876,0.41684120893478394,0.6601378917694092,0.14616431295871735,7.349465847015381
1.421159267425537,1.4502073526382446,0.5291640162467957,1.4559948444366455,0.4769759774208069,0.7996457815170288,0.29546672105789185,5.880039691925049
1.4489256143569946,1.3884326219558716,0.517301619052887,1.967402458190918,0.41728872060775757,0.7351678609848022,0.22003358602523804,7.653992176055908
1.4485529661178589,1.4424116611480713,0.5314351320266724,1.5832960605621338,0.42947402596473694,0.7855186462402344,0.2631772756576538,6.558477878570557
1.4367458820343018,1.403930425643921,0.41154107451438904,1.810342788696289,0.44127604365348816,0.6595696210861206,0.16023264825344086,7.971663951873779
1.4366185665130615,1.3806942701339722,0.430536150932312,2.202018976211548,0.4075905382633209,0.6930279731750488,0.2029108852148056,8.1901216506958
1.4469306468963623,1.408083200454712,0.5409812331199646,1.705777883529663,0.445169061422348,0.7704310417175293,0.24936971068382263,6.877064228057861
