0.47075673937797546,0.5943961143493652,0.18710047006607056,0.1654442995786667,0.5941340923309326,0.2000221163034439,8.710734367370605
0.4929165840148926,0.49335721135139465,0.13360491394996643,0.2685297727584839,0.7927864789962769,0.37527576088905334,5.295453071594238
0.47587814927101135,0.69284987449646,0.185042142868042,0.29044395685195923,0.7832295894622803,0.3762056529521942,6.146944522857666
0.3927285671234131,0.633039116859436,0.12202209234237671,0.40394026041030884,0.8118650913238525,0.40330007672309875,5.303691387176514
0.479867160320282,0.6749533414840698,0.18735893070697784,0.2697809338569641,0.7796467542648315,0.372743159532547,6.189996242523193
0.42314454913139343,0.6926469802856445,0.13648468255996704,0.2909599542617798,0.5849056243896484,0.20923934876918793,8.571608543395996
0.13045276701450348,0.68053138256073,0.19817614555358887,0.3850806951522827,0.8281891345977783,0.46094393730163574,6.681339263916016
0.13010159134864807,0.6585062742233276,0.22680091857910156,0.38665711879730225,0.8340436220169067,0.4705333113670349,7.081143856048584
0.471733033657074,0.48606324195861816,0.16218852996826172,0.16579905152320862,0.7498918771743774,0.34655311703681946,5.891101360321045
0.5768296122550964,0.5996651649475098,0.23335140943527222,0.18707822263240814,0.7701855897903442,0.3692833185195923,6.81552791595459
0.5935536026954651,0.6524127721786499,0.23082810640335083,0.22338543832302094,0.7816194295883179,0.3721422553062439,6.6824259757995605
0.4421733617782593,0.5986578464508057,0.12049926817417145,0.40943431854248047,0.8232054710388184,0.42041701078414917,5.341259479522705
0.5446150302886963,0.48258379101753235,0.13868504762649536,0.32886451482772827,0.8116008043289185,0.41029882431030273,5.388329029083252
0.31351882219314575,0.7024941444396973,0.1536138653755188,0.4046787619590759,0.7997353076934814,0.40731334686279297,5.6761651039123535
0.2339634895324707,0.7326761484146118,0.19971919059753418,0.3905407190322876,0.812820553779602,0.4335908591747284,6.480700969696045
0.3461335003376007,0.6361511945724487,0.1405402570962906,0.37053734064102173,0.7903612852096558,0.38886570930480957,5.475271224975586
0.4250430166721344,0.6739546060562134,0.13740044832229614,0.28603172302246094,0.5790567398071289,0.2008024901151657,8.526704788208008
